ENTREZ.ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70
3055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0777042543219767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146036547521088	0	0	0	0.00208591694902521	0	0.000333707812865732	0	0	0	0	0	0	0	0	0	0.0207728696611457	0	0.0185517845857224	0	0	0	0	0	0	0	0	0	0.765300944851408	0.0373238026084763	0	0.0275217259324803	0	0	0.0247573362649094	0	0	0	0	0.0110440022598816
4067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422484362728696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170498841591582	0	0	0	0.00127461384009674	0.0247012099935063	0	0.00124989789047528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.758921033483995	0	0	0.113947852447637	0	0	0	0	0	0	0.0824330238224033	0
10580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039128373324863	0	0	0	0.00864792074804185	0	0	0.0185642651572244	0	0	0	0	0	0	0.00448230249525447	0	0.0118543526810666	0	0	0	0	0	0	0	0	0	0	0	0.00352625087530923	0	0	0	0.0295451027054162	0	0	0	0	0	0	0	0	0	0	0	0.603500524059752	0	0	0.0582576800583111	0	0	0	0	0.0341617040151829	0	0.223547059871955	0
7158	0.00321946289773899	0	0	0	0	0	0	0.00751483848698631	0	0	0	0	0	0	0.050749681375411	0	0.0331538041204309	0	0	0	0	0.0508045581595484	0	0	0	0	0	0.00104080477745861	0.450155237500992	0.041818717915576	0.305954959302561	0	0	0	0	0.0066862581257231	0.013663305986	0	0	0.00384379007748822	0	0	0.0120975274265205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154833235699054	0	0	0	0	0	0	0	0	0	0.00381373027765944	0
121504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166337763877713	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069638683176845	0.925532944500397	0.0436191031711039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00398878728709302	0	0	0	0	0	0	0	0	0	0	0	0	0.00326152033594972	0	0	0	0	0	0	0	0	0	0	0
5527	0.113325346639696	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122351244089945	0	0	0	0	0.253949921957241	0	0	0	0	0	0	0.318615351110924	0	0.0765434848240052	0	0.0181975989853831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0455791474394036	0	0	0	0	0	0	0	0	0	0	0	0	0.051437904953401	0	0	0	0	0	0	0	0	0	0
9479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0998597167789743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117332595854155	0	0	0.782807687366871	0	0	0	0	0	0	0	0
1499	0.0225030171555573	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414053401112856	0.0347097686904187	0	0	0.00306832422780211	0.00388555134758647	0	0	0	0	0	0	0	0.0378286872855755	0	0.0265246609469776	0.000385664405949111	0	0	0	0.0392054416071507	0.00569039054233504	0.00550060179800213	0	0	0	0	0	0	0	0	0	0.0206806216874916	0	0	0	0	0.00321907706481826	0	0	0	0	0	0	0.147681254923196	0	0	0	0	0	0	0.114491684078529	0.0820588011440781	0	0.411161112983247	0
10509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455176457073138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544823542926862	0	0	0	0	0	0	0	0	0	0	0	0
5525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.915095581610771	0	0	0	0	0	0	0	0	0	0	0.0186306287301043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066273789659125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81565	0.02144416956548	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137222665505163	0	0.106942172578229	0	0.0666117001132922	0.016214201209621	0	0.449872803614683	0	0	0	0	0	0	0.0114910767114587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00487715987740409	0	0	0.0787345515970238	0	0	0	0	0	0.00240334274755356	0	0	0	0	0	0	0.00353352108277007	0	0.0145107584705608	0	0	0.0116173589047516	0.0289422072749083	0	0.0269738515406828	0.0186084592064183	0
10492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94651916493297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0092640198231698	0	0	0	0	0	0	0	0	0	0.0442168152438603	0
1729	0.0476772386260241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225769740582198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199306476051191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211891318574099	0	0	0	0	0	0	0	0	0	0	0	0	0.258565546791023	0	0	0	0	0	0	0	0	0	0.439358274345514	0
5160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.881546375124476	0	0	0.0485622168613866	0.0698914080141376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55770	0.0694555421178962	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0778615119640705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354543565250178	0	0	0	0.276631816299734	0.221507564368122	0
2803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0504465072940593	0	0	0	0	0	0	0	0	0	0.0690700538564854	0	0	0	0	0.0354594110845248	0.0443487829991577	0	0	0	0	0	0	0	0	0	0	0	0.130323852830176	0	0	0.554234702518816	0.116116689416781	0
7143	0	0	0	0	0	0	0	0	0	0	0	0.432779522316399	0	0	0.267137308116751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30008316956685	0	0	0	0	0	0	0	0	0	0	0
23365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116207816015184	0	0	0	0	0.0279705403202136	0	0	0	0	0	0	0	0	0	0.139583739364157	0	0	0	0	0	0	0.0235126222969678	0	0	0	0	0.226962997296458	0.0968679391868237	0	0	0	0	0	0	0.0762292207316383	0	0	0.407710862643591	0
23396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352885958668826	0.247721681293237	0	0	0	0	0	0.11223368838605	0	0	0.287158671651887	0
1020	0.107597511966659	0	0	0	0	0.0654752160027252	0	0	0	0	0	0	0	0	0	0	0	0.0531517413429808	0	0	0	0.00515444964165792	0	0	0	0	0	0	0	0.0593420755023926	0.0304110451569563	0	0.026332888596532	0	0.101658999729301	0.0881290299865961	0	0	0	0	0	0	0	0	0	0	0.0321632453804938	0	0	0	0	0	0	0	0	0	0	0	0.0694000777876219	0.315409535029046	0	0.0457741838770378	0	0	0	0	0	0	0	0
476	0.171614304666683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178339005461465	0.0612955285121501	0	0	0.0386560005837613	0	0	0	0	0	0	0.0920971024140633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140465466738798	0	0	0.0764529325642175	0	0	0	0	0	0	0.40158476397418	0
2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0448489804199751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.811822800226242	0	0	0	0	0	0	0.143328219353783	0
25	0.000389324740581174	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0095168444898827	0	0	0	0	0.000319848857632787	0	0.0155085941755731	0	0	0	0	0	0	0.00105171357146441	0.000587457182738969	0.0120253273022286	0	0.000922791441878314	0	0.000201073997956387	0.00392305022410438	0.00569036429234173	0	0	0.000735205221714515	0	0	0	0	0	0	0.0484911751117728	0	0	0	0	0.00409598760137858	0.00265119408125721	0	0	0	0	0.00681735620894711	0.84756735612967	0.00461468019074051	0	0.0149007887662809	0	0	0	0.00496053490224161	0	0	0.0150293315096146	0
23043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200436961967084	0	0.00750163533368656	0.000497013610382088	0	0	0	0.0302005557577816	0	0	0	0	0	0.00720054046423302	0.000485455219054055	0.000498497096843714	0.00265108493833274	0	0	0	0.00699988514307858	0.00195317553169249	0.0204587161465509	0.0011528387605601	0	0.0195132075612395	0	0	0	0	0	0	0	0	0.0213490123160338	0	0.0126586205931004	0.000321766265233078	0	0	0	0	0	0.0172298185196404	0.0801608561570991	0	0	0.021948140450611	0	0	0	0.122407338682946	0	0.475984674882352	0.12878347037284	0
64753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.965170550918059	0	0	0	0	0	0	0	0	0	0	0	0.000380654362703918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186952752564715	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157535194627659	0	0	0
55763	0	0	0.00229590950202624	0	0	0	0	0	0	0	0	0	0	0	0.0506504807776737	0	0	0	0.00784200990952826	0.0185968637796853	0	0.0147699230460105	0	0	0	0	0	0	0.00292495352411278	0.000677066408118776	0.0633205091170557	0	0	0	0	0	0	0	0	0.0291307499835312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00705028346221556	0.0409787628299361	0	0.032385434174405	0	0.0416760984166181	0	0.0792256240715127	0.0616190357793696	0.46051204035215	0.0863442548660502	0
51361	0.0197550898713569	0.0181747127189282	0	0	0	0	0	0	0	0	0	0	0	0	0.0100535616793439	0	0.00551364309429251	0.0252120225812409	0	0.014400764509534	0	0.72003101652953	0	0	0	0	0.0915426869143096	0	0	0.0165309869432381	0.0217021492634087	0	0.0106398910989664	0	0	0	0.00299374702873909	0	0	0	0	0	0.011871462484339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289283464147103	0	0	0	0	0	0.000592687024460566	0	0.0152491546065508	0.00144641946625551	0.0113971695440351	0
55704	0.0492634614428276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0444272553404319	0	0	0.119999472132251	0	0	0	0	0	0	0	0	0.116963977815695	0	0	0	0	0	0.0308357817700975	0	0	0	0	0	0	0	0	0	0.148611585535364	0	0	0	0	0	0	0	0	0	0	0	0.15028129848129	0	0	0	0	0	0	0	0	0.166056697480012	0.17356047000203	0
401145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214184965068357	0.342081242699617	0	0	0	0	0	0.443733792232026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9659	0.0286151416767359	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559479866731996	0.0598514242341168	0	0	0	0.0269544511415147	0	0.0690802280431444	0	0	0	0	0	0	0	0.0046450501299234	0	0	0	0	0	0.0198871920030477	0	0	0	0	0	0	0	0.00737223350713984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0841902755197345	0.041360752140516	0	0.0704093472909022	0	0	0	0	0	0.0281540375812282	0	0
8499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246570807567544	0	0	0	0	0.79081497444678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100964323272359	0	0	0	0	0	0	0	0	0	0	0	0	0.083563621524107	0	0	0	0	0	0	0	0	0	0	0
58533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0351352451489492	0	0.0289052962083606	0	0.0084441436363026	0	0	0	0	0	0	0.000831773887518921	0.0429948431635844	0.00254096906101509	0	0	0	0	0	0	0	0	0.00084441436363026	0	0	0	0	0	0	0	0	0	0	0	0.106413639783813	0	0	0	0	0	0	0	0	0	0	0	0	0.207373539204073	0	0	0.0453229132693651	0.521193222273388	0
6711	0	0.0129630123890086	0.00974926596363058	0	0	0	0	0	0	0	0	0	0	0	0.0122183594398632	0	0	0	0	0	0	0.00444371807899676	0	0	0	0	0	0	0.0224096281409489	0	0.00039847179922961	0	0	0	0	0	0.00122889825997289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162756645806714	0	0	0	0	0	0	0.0209488710039052	0.169622226579135	0.05534455660373	0.527916345934866	0
8536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191748445411903	0	0	0	0	0	0	0	0	0	0	0.0493958264599142	0	0	0	0.692144712966018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0667110151621649	0
4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392380983149117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510874354854645	0	0	0	0	0	0	0	0	0	0	0	0.0967446619962382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6714	0.00261172935555112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00212060104627291	0	0	0.000735430666506116	0	0	0	0.00259016034000705	0	0	0	0	0	0	0	9.0074269295604e-05	0.0037389929703319	0	0	0	0.00276837164293946	0.00469221418331241	0	0.00204810317420814	0	0	0	0	0	0	0	0	0.0599541617787124	0	0.00868217887752071	0	0.00316288759071318	0.0058771566612753	0.0129640385393624	0	0	0	0	0.00569109077103964	0.764487669852911	0.0237401072402776	0	0.0485181577163936	0	0	0.00785965074591621	0.00386100005962047	0	0	0.0338062225178328	0
2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000373926473725699	0	0	0	0.00586615903576731	0	0	0	0	0	0	0	0	0	0	0.00296612982132605	0	0	0	0	0.000372866916008808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025189174915522	0	0	0	0	0	0	0	0	0.960562515480155	0	0	0	0	0	0	0	0	0	0.00466922735749542	0
51637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.917381120950619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0826188790493806	0	0	0	0	0	0	0	0	0	0	0
11315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128559283170383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0826437003463364	0	0	0	0	0	0.0955149503761076	0	0	0	0.51541735966234	0.293568061298178
5605	0.17389707078492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0720752600435769	0.0451905729020971	0	0	0	0	0	0	0	0	0	0	0.70333200209689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00550509417251649	0
9131	0.00199763011068101	0	0.00617054167761557	0	0	0	0	0	0	0	0	0	0	0	0.0301405554546021	0	0	0.0103874454299388	0	0	0	0.0154782704376653	0	0	0	0.0101562344582609	0.00459251535629864	0.0506107024095005	0	0	0	0	7.38635708740661e-05	0	0	3.85658854850973e-05	0.00380863368030988	0	0	0.729884167549575	0	0	0.0110876544896574	0.00827885627839112	0	0.00401982859331435	0.0051413946451848	0	0.00679990356427662	0	0.0864995217585719	0	3.76767331987636e-05	0	0	0	0	0	0	0	0	0.0013485933927348	0	0	0.00190293754937111	0	0.00955019631338521	0	0.00199431066110742	0
5037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00826243594528571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219407978912922	0	0	0	0	0.681282938352824	0	0	0	0	0	0	0	0	0	0	0	0.0910466467889678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4137	0.398828781979598	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0322404479393596	0	0.0122821485523852	0	0	0.0603932722114971	0	0.0392117284690811	0	0	0	0	0.0377794633899197	0.00723377688381632	0.0141993071858394	0.0264625149364767	0.0080936021746046	0	0	0	0.176155798184098	0.0374697552550014	0.00611719909283396	0	0	0	0	0	0	0	0	0	0.0279112844332688	0	0	0	0	0.0207206847164207	0	0	0	0	0	0	0.00408094392737962	0.0412115940308183	0	0.0157739379384415	0	0	0	0	0	0.0243502968517072	0.00948346184745221	0
4134	0.0972219712886879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152680685686051	0	0	0.108075023362871	0	0.36806151257629	0	0	0	0	0	0	0	0.0517871074320559	0	0	0.120516681619074	0	0	0	0	0	0	0	0	0	0	0.0183290254962568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0227881739793505	0	0	0	0	0	0	0.0438738856082131	0	0	0.0166659329511493	0
6708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00766480085309295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000594755808059391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0524040771510759	0	0	0.137516306722391	0	0	0	0	0.465704538382884	0	0.336115521082497	0
6709	0.00308470352679024	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216505797076518	0	0	0	0.00848333204372508	0	0	0	0	0	0	0	0	0	0.0036155160223966	0.0160035907925552	0.00290532931605102	0	0	0	0	0	0	0	0	0.000573565810849236	0	0	0	0	0	0	0	0	0	0	0	0.025719006323908	0	0	0	0	0	0	0.0590351690530642	0	0	0	0	0	0	0	0.191042488620673	0.0326292670230899	0.635257451759246	0
1509	0.16602325882874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044385418129571	0	0	0	0	0	0	0	0.744446995149459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0451443278922294	0	0	0	0	0	0	0	0
10048	0.489268827710676	0	0	0	0	0	0.0283244219697583	0	0	0	0	0	0	0	0	0	0.0232686258982941	0	0	0	0	0	0	0	0	0	0.132944729337	0	0	0.00796041267670882	0.0391516552123227	0	0.0262365649329111	0	0	0.0711646033860772	0.0352568587950476	0	0	0	0	0	0	0	0	0	0.0140521450122692	0	0	0	0	0	0.0076815647275855	0	0	0	0	0	0	0	0	0	0	0.0139405930959596	0.0234216568715911	0.00872622560397535	0	0	0.0786011147698229	0
6857	0.0193448978077398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00844997457998089	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000955504563186939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839682486033347	0	0	0	0	0	0	0	0	0	0	0	0.131567137015745	0	0	0	0	0
1454	0.0381928572509728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00180975245442716	0	0	0.269023920415238	0	0.0108643224904578	0	0	0	0	0.2381641869349	0	0.0332654940069176	0	0	0	0	0	0.0185006240598849	0.102254058446233	0.0458489302646025	0.198803358621407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00724738489502333	0	0	0.0360251101599358	0
3845	0	0.0141425911699483	0	0	0	0.000114409292409196	0	0	0	0	0	0	0	0	0.000364843669391041	0	0.00136671812488929	0	0	0.000352503668478552	0.00288717154327379	0.00198226795474067	0	0	0	0	3.27745038252343e-05	9.85836186987295e-05	0	0.00225775243358141	0.00373449939184453	0	0.00292960976330582	0	0.00235479950674583	0.000100443745568273	0.00287897953211877	0	0	0.001389466948588	0	0	0	0	0	3.62144032174398e-05	0.0104763668187612	0	0.00275345730145357	0.00392245170357808	0.0151470155830052	0.0488394662436465	0.0158342911596533	0.00339065416366258	0	0	0	0.00518005273674444	0.0121887364512897	0.000710301400875632	0	0.00337565365341083	0	0	0.00874143487208278	0.001828570546968	0.00645267763267349	0.00436868676131262	0.819766553700257	0
26519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0411289232179384	0	0	0	0.958871076782062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0807062070756536	0	0	0	0	0.162924754992099	0	0.194770193815121	0.0513364397400801	0.406221982647234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111982702761809	0	0.0415935020884741	0	0	0	0	0	0	0	0.0115889274781168	0	0	0	0	0	0	0	0	0	0.0396597218870403	0
5501	0.0709273482134324	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0483855736533584	0	0	0.0239969194547764	0.0117443680916497	0.0676480843011472	0	0	0	0	0	0	0.498907313938046	0	0	0.0203691959266288	0.0368083164363955	0	0	0	0.0210434668431239	0.0130969030160303	0.0290314777110084	0.0486722277015443	0	0.0234685835501886	0	0	0	0.00489349606366198	0	0	0.0104291436149478	0	0	0	0.00319477259414723	0	0	0	0	0	0	0	0.00597325605204084	0.0540056251739081	0	0	0	0	0	0	0	0	0.00740392766396401	0
5590	0.184081691279279	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245793414804273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0884506103049103	0	0.033988910739153	0.0258905189141756	0	0.339053382052954	0.0192832472408581	0.0189445942701333	0.033839120060719	0	0.0107128935889444	0	0	0	0	0	0	0.177514848546354	0	0	0	0	0	0	0	0	0	0	0	0	0.0392164599886557	0	0.0140072220436422	0	0	0	0	0	0	0.0125585668221791	0
5218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105498190714131	0	0	0	0	0	0	0	0	0	0	0	0.493501432459414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495948748469173	0
3937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0300597723493727	0	0.0398022514640671	0.0856425243331565	0	0	0	0	0	0	0	0	0	0	0	0	0.0127028255702748	0	0.0534523757731516	0	0	0.0659446770381619	0	0	0	0.103457052238314	0	0	0	0	0	0	0.0377894766042587	0	0	0	0	0	0	0	0	0	0	0	0.507877759474465	0	0	0.0632712851547774	0	0	0	0	0	0	0	0
4155	0.156283374031895	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162562035148907	0	0	0	0	0.019731023046844	0	0.00108824510680086	0	0	0	0	0	0	0	0.0749115328810523	0	0	0	0	0.0893835203636552	0	0	0	0	0.00876514662359482	0	0	0	0	0	0	0.193255761947312	0	0	0	0	0	0	0	0	0	0	0.0160197458850015	0.268596335501496	0.155709111097459	0	0	0	0	0	0	0	0	0	0
115703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
85358	0.00135431205202206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000472682138805378	0	0	0	0	0	0	0	0	0.00108589085701233	0	0.000224458425344473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98381583075711	0	0	0	0	0	0	0	0	0	0.0130468257697059	0
1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0874104719849174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276360712860152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636228815154931	0
5530	0.00783253683664834	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335791917427819	0	0	0	0.0235024776429072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0391114555464701	0.0306342298267774	0.0601188263491268	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268799379435598	0	0	0	0	0	0	0	0.612071007807195	0.166270336304534	0	0	0	0	0	0	0	0	0	0
10049	0.16999533344308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403624629796357	0	0	0	0	0	0	0	0	0	0.668159535839574	0.0154169701342551	0	0	0	0	0	0.0985868472131528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00556439925338015	0	0	0	0	0	0.00191445113692202	0	0	0	0
2596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306235760570465	0	0	0	0	0.693764239429535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264241191896925	0	0	0	0	0	0	0	0.159261810649538	0.228305651628596	0	0.163730473946258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184460871878682	0	0
5518	0.0168120641953543	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045761932668689	0	0	0	0	0.801200778274347	0	0	0	0	0	0	0.0723449765860205	0	0	0	0	0	0	0	0.0360595516762157	0	0	0.0191350430754945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868565352387891	0	0	0	0	0	0	0	0
1062	0.213861981421214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283470585235021	0	0	0	0	0.115502594356737	0	0	0	0	0	0	0	0	0.12699961450522	0.199821785602568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0282270153001008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0321164235791393	0
