2782	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
9229	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
5582	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1
4130	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
2746	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
226	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1
87	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
1213	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
548596	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
2903	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
160	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1
4644	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
6857	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1
817	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
2775	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
1501	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
85358	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1
1739	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
2597	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80725	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
6812	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
5354	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
2892	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
1759	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1
22895	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1
118	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
5499	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1
11346	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
8997	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1
830	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1
57554	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
22941	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1
1499	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
4155	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1
1917	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
10989	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1
4133	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
523	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
478	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
4340	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
1808	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
26999	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
84687	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1
989	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7534	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
22999	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
5813	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
1778	1	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1
287	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
4628	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
5518	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1
9922	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
23096	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
4131	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
29767	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
119	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1
7419	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
7417	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2697	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
11331	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79751	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1
1072	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
81855	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	1
526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
498	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7846	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1
7416	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
81	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1
818	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
23136	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
56899	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0
163	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
4627	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	1
7533	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
5501	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
7529	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
161	1	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1
23114	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
4744	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1
1627	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
23499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
8936	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
1496	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0
7143	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
3326	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3983	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
10971	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
5879	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
9211	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
1400	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
5577	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
292	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1
27445	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
4191	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
1173	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
399687	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1
5214	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1
5245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2670	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1
6616	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
230	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1
506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4637	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1
2550	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1
3309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
477	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
6506	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1
9114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
10383	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5250	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1
481	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
88	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
476	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
10093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1
9201	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0
4135	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1
1272	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
57524	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
8867	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
1000	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
22866	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
7531	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1
6507	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1
5478	1	1	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1
7532	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
10787	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
9228	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
5579	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1
5530	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5594	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
2893	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0
6188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7385	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
8802	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8508	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1
2781	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
63827	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
4719	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
8604	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1
5213	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
7001	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1
6136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22839	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
1654	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	1	1	1
3796	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
6709	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
10109	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
11076	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1
1639	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
1915	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1
10243	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1
11069	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
116986	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1
1938	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
5802	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1
23312	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1
288	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0
23122	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1
8506	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
3313	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10006	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0
28964	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1
50488	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
10294	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1
2036	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
23025	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
23788	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
22859	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1
7167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4137	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
23157	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1
6202	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1
6900	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
23176	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
535	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
529	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
391	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1
10097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3098	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
2011	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1
1152	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
1404	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
5052	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
7170	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1
259217	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
140735	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1
7070	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
2554	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
8803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
112755	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1
6804	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1
8655	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
23085	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
162	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
3301	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
29114	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1
221692	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
5864	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1
57596	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1
4684	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
3329	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8470	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
57555	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1
5093	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
9568	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1
57468	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1
23236	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1
79012	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
7082	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
781	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
2932	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1
55752	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1
8473	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1
5138	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1
63908	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
8541	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1
4735	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
55964	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
26059	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
10094	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4355	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
1463	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
23345	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0
9378	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1
23237	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1
23335	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
26052	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
6252	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
58512	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
53616	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
2783	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1
2806	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
3728	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
6175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
6130	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1
6844	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
257194	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4722	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
286	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1
1431	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
84448	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
2596	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
1462	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
2771	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1
5479	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7345	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
8825	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1
29993	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
1653	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
528	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
54332	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
1537	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
5160	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
4704	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4697	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
10096	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1
80863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
79784	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
3897	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
5223	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
6124	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5211	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1
7277	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1
6710	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1
51606	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1
7086	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
84303	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
1937	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	1
488	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
1737	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
10369	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1
11034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1
1540	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
3845	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1
10121	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1
23154	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
9829	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
